SPECIESNAME,YEAR,AREA,REGION,COUNT
American Green-winged Teal,1978,9,Northwen Highlands,0
American Green-winged Teal,1978,90,Upper west coast,0
American Green-winged Teal,1979,1,Northwen Highlands,0
American Green-winged Teal,1979,10,Northwen Highlands,2640
American Green-winged Teal,1979,11,Northwen Highlands,475
American Green-winged Teal,1979,12,Northwen Highlands,1475
American Green-winged Teal,1979,12a,Other interior highlands,500
American Green-winged Teal,1979,14,Northwen Highlands,1625
American Green-winged Teal,1979,14a,Other interior highlands,0
American Green-winged Teal,1979,15,Northwen Highlands,1755
American Green-winged Teal,1979,16,Northwen Highlands,125
American Green-winged Teal,1979,17,Northwen Highlands,495
American Green-winged Teal,1979,18,Northwen Highlands,410
American Green-winged Teal,1979,19,Northwen Highlands,125
American Green-winged Teal,1979,1a,Other interior highlands,0
American Green-winged Teal,1979,2,Northwen Highlands,1915
American Green-winged Teal,1979,20,Northwen Highlands,0
American Green-winged Teal,1979,21,Northwen Highlands,5245
American Green-winged Teal,1979,22,Northwen Highlands,6850
American Green-winged Teal,1979,23,Northwen Highlands,0
American Green-winged Teal,1979,24,Northwen Highlands,0
American Green-winged Teal,1979,25,Northwen Highlands,0
American Green-winged Teal,1979,26,Northwen Highlands,420
American Green-winged Teal,1979,27,Northwen Highlands,115
American Green-winged Teal,1979,28,Northwen Highlands,10
American Green-winged Teal,1979,29,Northwen Highlands,125
American Green-winged Teal,1979,3,Northwen Highlands,0
American Green-winged Teal,1979,30,Central High,1210
American Green-winged Teal,1979,31,Central High,300
American Green-winged Teal,1979,31a,Other interior highlands,15
American Green-winged Teal,1979,32,Central High,300
American Green-winged Teal,1979,33,Central High,0
American Green-winged Teal,1979,34,Central High,1050
American Green-winged Teal,1979,35,Central High,1270
American Green-winged Teal,1979,36,Central High,3435
American Green-winged Teal,1979,37,Central High,6050
American Green-winged Teal,1979,37a,Other interior highlands,575
American Green-winged Teal,1979,38,Central High,645
American Green-winged Teal,1979,39,Central High,13560
American Green-winged Teal,1979,4,Northwen Highlands,2400
American Green-winged Teal,1979,40,Central High,250
American Green-winged Teal,1979,41,Central High,3460
American Green-winged Teal,1979,42,Central High,230
American Green-winged Teal,1979,43,Central High,545
American Green-winged Teal,1979,44,Central High,80
American Green-winged Teal,1979,44a,Other interior highlands,400
American Green-winged Teal,1979,45,Central High,1100
American Green-winged Teal,1979,45a,Other interior highlands,90
American Green-winged Teal,1979,46,Central High,605
American Green-winged Teal,1979,46a,Other interior highlands,140
American Green-winged Teal,1979,47,Central High,1450
American Green-winged Teal,1979,49,Central High,1000
American Green-winged Teal,1979,49a,Other interior highlands,355
American Green-winged Teal,1979,5,Northwen Highlands,5
American Green-winged Teal,1979,50,Central High,470
American Green-winged Teal,1979,50a,Other interior highlands,200
American Green-winged Teal,1979,51,Central High,310
American Green-winged Teal,1979,51a,Other interior highlands,0
American Green-winged Teal,1979,52,Central High,1555
American Green-winged Teal,1979,53,Lower West Coast,20
American Green-winged Teal,1979,54,Lower West Coast,135
American Green-winged Teal,1979,55a,Other interior highlands,250
American Green-winged Teal,1979,57,Lower West Coast,0
American Green-winged Teal,1979,58,Lower West Coast,20
American Green-winged Teal,1979,59,Lower West Coast,0
American Green-winged Teal,1979,6,Northwen Highlands,60
American Green-winged Teal,1979,60,Lower West Coast,0
American Green-winged Teal,1979,61,Lower West Coast,0
American Green-winged Teal,1979,62,Lower West Coast,0
American Green-winged Teal,1979,63,Lower West Coast,0
American Green-winged Teal,1979,64,Lower West Coast,15
American Green-winged Teal,1979,65,East Coast,25575
American Green-winged Teal,1979,66,East Coast,3900
American Green-winged Teal,1979,67,East Coast,1200
American Green-winged Teal,1979,68,East Coast,2640
American Green-winged Teal,1979,69,East Coast,500
American Green-winged Teal,1979,7,Northwen Highlands,8680
American Green-winged Teal,1979,70,East Coast,0
American Green-winged Teal,1979,71,East Coast,0
American Green-winged Teal,1979,72,Upper west coast,8300
American Green-winged Teal,1979,73,Upper west coast,60
American Green-winged Teal,1979,74,Upper west coast,2320
American Green-winged Teal,1979,75,Upper west coast,3030
American Green-winged Teal,1979,76,Upper west coast,5430
American Green-winged Teal,1979,77,Upper west coast,9030
American Green-winged Teal,1979,78,Upper west coast,4540
American Green-winged Teal,1979,79,Upper west coast,1000
American Green-winged Teal,1979,8,Northwen Highlands,210
American Green-winged Teal,1979,80,Upper west coast,117340
American Green-winged Teal,1979,81,Upper west coast,10260
American Green-winged Teal,1979,82,Upper west coast,25150
American Green-winged Teal,1979,83,Upper west coast,8000
American Green-winged Teal,1979,84,Upper west coast,2520
American Green-winged Teal,1979,85,Upper west coast,22970
American Green-winged Teal,1979,86,Upper west coast,160
American Green-winged Teal,1979,87,Upper west coast,0
American Green-winged Teal,1979,88,Upper west coast,0
American Green-winged Teal,1979,89,Upper west coast,0
American Green-winged Teal,1979,9,Northwen Highlands,13925
American Green-winged Teal,1979,90,Upper west coast,0
American Green-winged Teal,1980,1,Northwen Highlands,0
American Green-winged Teal,1980,10,Northwen Highlands,0
American Green-winged Teal,1980,11,Northwen Highlands,820
American Green-winged Teal,1980,12,Northwen Highlands,0
American Green-winged Teal,1980,12a,Other interior highlands,0
American Green-winged Teal,1980,14,Northwen Highlands,460
American Green-winged Teal,1980,14a,Other interior highlands,0
American Green-winged Teal,1980,15,Northwen Highlands,1025
American Green-winged Teal,1980,16,Northwen Highlands,40
American Green-winged Teal,1980,17,Northwen Highlands,0
American Green-winged Teal,1980,18,Northwen Highlands,0
American Green-winged Teal,1980,19,Northwen Highlands,85
American Green-winged Teal,1980,1a,Other interior highlands,0
American Green-winged Teal,1980,2,Northwen Highlands,0
American Green-winged Teal,1980,20,Northwen Highlands,0
American Green-winged Teal,1980,21,Northwen Highlands,720
American Green-winged Teal,1980,22,Northwen Highlands,0
American Green-winged Teal,1980,23,Northwen Highlands,0
American Green-winged Teal,1980,24,Northwen Highlands,0
American Green-winged Teal,1980,25,Northwen Highlands,0
American Green-winged Teal,1980,26,Northwen Highlands,0
American Green-winged Teal,1980,27,Northwen Highlands,60
American Green-winged Teal,1980,28,Northwen Highlands,0
American Green-winged Teal,1980,29,Northwen Highlands,0
American Green-winged Teal,1980,3,Northwen Highlands,0
American Green-winged Teal,1980,30,Central High,350
American Green-winged Teal,1980,31,Central High,280
American Green-winged Teal,1980,32,Central High,140
American Green-winged Teal,1980,33,Central High,70
American Green-winged Teal,1980,34,Central High,600
American Green-winged Teal,1980,35,Central High,1545
American Green-winged Teal,1980,36,Central High,10655
American Green-winged Teal,1980,37,Central High,10555
American Green-winged Teal,1980,38,Central High,130
American Green-winged Teal,1980,39,Central High,1685
American Green-winged Teal,1980,4,Northwen Highlands,0
American Green-winged Teal,1980,40,Central High,5595
American Green-winged Teal,1980,41,Central High,5445
American Green-winged Teal,1980,42,Central High,2255
American Green-winged Teal,1980,43,Central High,3065
American Green-winged Teal,1980,44,Central High,1280
American Green-winged Teal,1980,44a,Other interior highlands,375
American Green-winged Teal,1980,45,Central High,190
American Green-winged Teal,1980,45a,Other interior highlands,4740
American Green-winged Teal,1980,46,Central High,20
American Green-winged Teal,1980,46a,Other interior highlands,0
American Green-winged Teal,1980,47,Central High,1205
American Green-winged Teal,1980,48,Central High,65
American Green-winged Teal,1980,48a,Other interior highlands,1440
American Green-winged Teal,1980,49,Central High,3075
American Green-winged Teal,1980,49a,Other interior highlands,10
American Green-winged Teal,1980,5,Northwen Highlands,0
American Green-winged Teal,1980,50,Central High,9325
American Green-winged Teal,1980,50a,Other interior highlands,380
American Green-winged Teal,1980,51,Central High,3300
American Green-winged Teal,1980,51a,Other interior highlands,100
American Green-winged Teal,1980,52,Central High,13470
American Green-winged Teal,1980,53,Lower West Coast,25
American Green-winged Teal,1980,54,Lower West Coast,0
American Green-winged Teal,1980,55a,Other interior highlands,120
American Green-winged Teal,1980,57,Lower West Coast,0
American Green-winged Teal,1980,58,Lower West Coast,0
American Green-winged Teal,1980,59,Lower West Coast,0
American Green-winged Teal,1980,6,Northwen Highlands,0
American Green-winged Teal,1980,60,Lower West Coast,0
American Green-winged Teal,1980,61,Lower West Coast,0
American Green-winged Teal,1980,62,Lower West Coast,0
American Green-winged Teal,1980,63,Lower West Coast,240
American Green-winged Teal,1980,64,Lower West Coast,70
American Green-winged Teal,1980,65,East Coast,19715
American Green-winged Teal,1980,66,East Coast,4310
American Green-winged Teal,1980,67,East Coast,24240
American Green-winged Teal,1980,68,East Coast,2380
American Green-winged Teal,1980,69,East Coast,3750
American Green-winged Teal,1980,7,Northwen Highlands,0
American Green-winged Teal,1980,70,East Coast,0
American Green-winged Teal,1980,71,East Coast,0
American Green-winged Teal,1980,72,Upper west coast,3810
American Green-winged Teal,1980,73,Upper west coast,4300
American Green-winged Teal,1980,74,Upper west coast,210
American Green-winged Teal,1980,75,Upper west coast,60
American Green-winged Teal,1980,76,Upper west coast,5440
American Green-winged Teal,1980,77,Upper west coast,10900
American Green-winged Teal,1980,78,Upper west coast,16000
American Green-winged Teal,1980,79,Upper west coast,5700
American Green-winged Teal,1980,8,Northwen Highlands,0
American Green-winged Teal,1980,80,Upper west coast,74020
American Green-winged Teal,1980,81,Upper west coast,3500
American Green-winged Teal,1980,82,Upper west coast,34980
American Green-winged Teal,1980,83,Upper west coast,1100
American Green-winged Teal,1980,84,Upper west coast,6640
American Green-winged Teal,1980,85,Upper west coast,15740
American Green-winged Teal,1980,86,Upper west coast,400
American Green-winged Teal,1980,87,Upper west coast,0
American Green-winged Teal,1980,88,Upper west coast,0
American Green-winged Teal,1980,89,Upper west coast,0
American Green-winged Teal,1980,9,Northwen Highlands,960
American Green-winged Teal,1980,90,Upper west coast,0
American Green-winged Teal,1981,1,Northwen Highlands,0
American Green-winged Teal,1981,10,Northwen Highlands,150
American Green-winged Teal,1981,11,Northwen Highlands,905
American Green-winged Teal,1981,12,Northwen Highlands,50
American Green-winged Teal,1981,13,Northwen Highlands,0
American Green-winged Teal,1981,14,Northwen Highlands,1395
American Green-winged Teal,1981,15,Northwen Highlands,1060
American Green-winged Teal,1981,16,Northwen Highlands,1520
American Green-winged Teal,1981,19,Northwen Highlands,180
American Green-winged Teal,1981,1a,Other interior highlands,0
American Green-winged Teal,1981,2,Northwen Highlands,0
American Green-winged Teal,1981,21,Northwen Highlands,4855
American Green-winged Teal,1981,22,Northwen Highlands,0
American Green-winged Teal,1981,23,Northwen Highlands,830
American Green-winged Teal,1981,24,Northwen Highlands,330
American Green-winged Teal,1981,25,Northwen Highlands,25
American Green-winged Teal,1981,26,Northwen Highlands,0
American Green-winged Teal,1981,27,Northwen Highlands,30
American Green-winged Teal,1981,30,Central High,150
American Green-winged Teal,1981,34,Central High,375
American Green-winged Teal,1981,35,Central High,7400
American Green-winged Teal,1981,36,Central High,66615
American Green-winged Teal,1981,37,Central High,31615
American Green-winged Teal,1981,38,Central High,35
American Green-winged Teal,1981,39,Central High,1200
American Green-winged Teal,1981,4,Northwen Highlands,0
American Green-winged Teal,1981,40,Central High,0
American Green-winged Teal,1981,41,Central High,7095
American Green-winged Teal,1981,42,Central High,4000
American Green-winged Teal,1981,43,Central High,10
American Green-winged Teal,1981,44,Central High,990
American Green-winged Teal,1981,45,Central High,825
American Green-winged Teal,1981,46,Central High,0
American Green-winged Teal,1981,47,Central High,5550
American Green-winged Teal,1981,48,Central High,200
American Green-winged Teal,1981,49,Central High,700
American Green-winged Teal,1981,50,Central High,0
American Green-winged Teal,1981,51,Central High,0
American Green-winged Teal,1981,52,Central High,6775
American Green-winged Teal,1981,53,Lower West Coast,0
